id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
21320091,Sun Mar 17 2019 11:40:31 GMT-0400 (EDT),2019-03-17,2019-03-17 15:40:31 UTC,Eastern Time (US & Canada),1148457,nat4eva,,2019-03-17 15:40:48 UTC,2019-03-17 16:05:51 UTC,research,,https://www.inaturalist.org/observations/21320091,https://static.inaturalist.org/photos/32970936/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8084207774,-73.9569499903,10,,,,10,,open,false,,,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
21539879,Fri Mar 22 2019 13:49:21 GMT-0400 (EDT),2019-03-22,2019-03-22 17:49:21 UTC,Eastern Time (US & Canada),12099,jholmes,"",2019-03-24 01:55:14 UTC,2023-07-07 07:36:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21539879,https://inaturalist-open-data.s3.amazonaws.com/photos/33335768/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8038366667,-73.9600366667,10,,,,10,,,false,,,red deadnettle,Lamium purpureum,red deadnettle,Plantae,55851
21540027,Fri Mar 22 2019 13:36:46 GMT-0400 (EDT),2019-03-22,2019-03-22 17:36:46 UTC,Eastern Time (US & Canada),12099,jholmes,"",2019-03-24 01:59:07 UTC,2023-07-07 07:37:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21540027,https://inaturalist-open-data.s3.amazonaws.com/photos/33335870/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.802975,-73.9599133333,10,,,,10,,,false,,,red deadnettle,Lamium purpureum,red deadnettle,Plantae,55851
21540068,Fri Mar 22 2019 13:34:57 GMT-0400 (EDT),2019-03-22,2019-03-22 17:34:57 UTC,Eastern Time (US & Canada),12099,jholmes,"",2019-03-24 01:59:46 UTC,2023-07-07 07:37:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21540068,https://inaturalist-open-data.s3.amazonaws.com/photos/33335949/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8025083333,-73.9596166667,80,,,,80,,,false,,,red deadnettle,Lamium purpureum,red deadnettle,Plantae,55851
21540108,Fri Mar 22 2019 13:33:29 GMT-0400 (EDT),2019-03-22,2019-03-22 17:33:29 UTC,Eastern Time (US & Canada),12099,jholmes,"",2019-03-24 02:00:45 UTC,2023-07-07 07:37:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21540108,https://inaturalist-open-data.s3.amazonaws.com/photos/33336007/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.80228,-73.960595,10,,,,10,,,false,,,Ivy-leaved Speedwell,Veronica hederifolia,Ivy-leaved Speedwell,Plantae,56129
21652174,Fri Mar 22 2019 15:01:03 GMT-0400 (EDT),2019-03-22,2019-03-22 19:01:03 UTC,Eastern Time (US & Canada),311149,kenchaya,"",2019-03-27 02:05:22 UTC,2022-11-18 23:40:08 UTC,research,,https://www.inaturalist.org/observations/21652174,https://static.inaturalist.org/photos/33522249/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.802750336,-73.9601169248,10,,,,10,,,false,,,Siberian squill,Scilla siberica,Siberian squill,Plantae,862704
21652180,Fri Mar 22 2019 15:01:56 GMT-0400 (EDT),2019-03-22,2019-03-22 19:01:56 UTC,Eastern Time (US & Canada),311149,kenchaya,"",2019-03-27 02:05:39 UTC,2019-04-01 01:46:45 UTC,research,,https://www.inaturalist.org/observations/21652180,https://static.inaturalist.org/photos/33522263/medium.jpg,,"",,1,0,false,3,"Morningside Park, New York, NY, US",40.8027798823,-73.9600895998,10,,,,10,,,false,,,common snowdrop,Galanthus nivalis,common snowdrop,Plantae,51606
21652185,Fri Mar 22 2019 15:04:36 GMT-0400 (EDT),2019-03-22,2019-03-22 19:04:36 UTC,Eastern Time (US & Canada),311149,kenchaya,"",2019-03-27 02:05:51 UTC,2019-11-10 04:47:56 UTC,research,,https://www.inaturalist.org/observations/21652185,https://static.inaturalist.org/photos/33522272/medium.jpg,,"",,2,0,false,3,"Morningside Park, New York, NY, US",40.8029586682,-73.9595974144,10,,,,10,,,false,,,Mishchenko squill,Scilla mischtschenkoana,Mishchenko squill,Plantae,361065
21979258,Wed Apr 03 2019 17:54:45 GMT-0400 (EDT),2019-04-03,2019-04-03 21:54:45 UTC,Eastern Time (US & Canada),1578270,ndeyekane4ps,Ndeye Kane,2019-04-04 12:27:15 UTC,2019-04-04 12:46:35 UTC,research,,https://www.inaturalist.org/observations/21979258,https://static.inaturalist.org/photos/34066731/medium.jpg,,"",,2,0,false,3,"Morningside Park, New York, NY, US",40.8052479442,-73.9586278893,152,,,,152,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21979276,Wed Apr 03 2019 17:54:10 GMT-0400 (EDT),2019-04-03,2019-04-03 21:54:10 UTC,Eastern Time (US & Canada),1578270,ndeyekane4ps,Ndeye Kane,2019-04-04 12:28:54 UTC,2019-04-04 12:46:16 UTC,research,,https://www.inaturalist.org/observations/21979276,https://static.inaturalist.org/photos/34066800/medium.jpg,,"",,2,0,false,3,"Morningside Park, New York, NY, US",40.8054491556,-73.9591552481,159,,,,159,,open,false,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
